Invoice,Date,Customer,Store
08090342,1996-11-07,00961,Liverpool
09055869,1996-11-05,02676,Southamton
07050896,1996-11-18,07836,Manchester
10045359,1996-11-02,01427,Liverpool
05085131,1996-11-07,04366,Manchester
00085115,1996-11-24,06475,London
02050913,1996-11-13,03866,Cambridge
08081539,1996-11-25,01651,Liverpool
07027529,1996-11-09,01345,Brimingham
04025643,1996-11-09,01589,Carlisle
02065806,1996-11-12,08922,Dover
04085914,1996-11-17,01073,Felixstowe
02035415,1996-11-06,04699,Edinburgh
06007046,1996-11-06,02433,Dover
01082507,1996-11-13,06638,Cambridge
00049296,1996-11-06,09742,Newcastle
08051270,1996-11-17,06293,Aberdeen
06073561,1996-11-28,05277,Aberdeen
02060291,1996-11-18,06837,Southamton
04074854,1996-11-25,09581,London
03029132,1996-11-27,04792,Felixstowe
08062113,1996-11-12,00663,Aberdeen
06003621,1996-11-24,06275,Plymouth
03086704,1996-11-01,03859,Brimingham
09079220,1996-11-04,08857,Southamton
08061167,1996-11-27,07742,Manchester
10062843,1996-11-21,03034,Newcastle
10024206,1996-11-28,03259,Cambridge
02002455,1996-11-25,02273,Southamton
09054640,1996-11-29,00459,Liverpool
04012548,1996-11-14,04585,Brimingham
08055324,1996-11-18,08757,Glasgow
02010942,1996-11-25,00095,Southamton
08058170,1996-11-16,01622,Newcastle
01064401,1996-11-17,01125,Manchester
02027822,1996-11-29,06942,Sheffield
08022067,1996-11-27,05637,Cardiff
08047197,1996-11-20,03916,Swansea
07053328,1996-11-11,06352,London
04031476,1996-11-13,07177,Newcastle
04070270,1996-11-24,04343,Felixstowe
02024092,1996-11-14,00971,Cardiff
10034236,1996-11-01,06167,Dover
08011595,1996-11-18,00244,Aberdeen
01007101,1996-11-14,07372,Dover
06026287,1996-11-12,05467,London
02089365,1996-11-10,04202,Edinburgh
02073381,1996-11-06,08153,Liverpool
03053252,1996-11-30,05399,Aberdeen
04045812,1996-11-16,05057,Brimingham
05032952,1996-11-10,00885,Glasgow
02092516,1996-11-17,08973,Dover
09000689,1996-11-15,05539,Sheffield
05096161,1996-11-24,01964,Grimsby
02017067,1996-11-07,05888,Felixstowe
06023595,1996-11-19,04194,Felixstowe
06069905,1996-11-20,05906,Sheffield
08007493,1996-11-12,03475,London
02059688,1996-11-08,09565,Felixstowe
06096324,1996-11-24,02074,Felixstowe
00016535,1996-11-07,06162,Felixstowe
06078095,1996-11-11,08136,Liverpool
09064842,1996-11-14,00525,Plymouth
08097796,1996-11-18,09690,Edinburgh
07030830,1996-11-04,06739,Carlisle
06071013,1996-11-30,00239,Plymouth
04003855,1996-11-16,04913,Southamton
04099326,1996-11-04,09745,London
07055794,1996-11-22,08544,Plymouth
08037121,1996-11-02,03239,Grimsby
04070322,1996-11-25,07704,Sheffield
05022353,1996-11-16,04484,London
02071306,1996-11-20,00675,Southamton
06044677,1996-11-02,04562,Swansea
09086203,1996-11-24,00051,Manchester
05067607,1996-11-26,05129,Edinburgh
06052159,1996-11-10,07050,Sheffield
08010051,1996-11-21,07984,Edinburgh
08082066,1996-11-15,03045,Carlisle
09022749,1996-11-10,03145,Felixstowe
09065505,1996-11-15,06886,London
06029162,1996-11-20,09962,Swansea
00058847,1996-11-30,05906,Plymouth
04096381,1996-11-04,05576,Plymouth
02035435,1996-11-27,05748,Newcastle
02001679,1996-11-17,01271,Dover
08006198,1996-11-28,01818,Cardiff
03048717,1996-11-22,04136,London
03050897,1996-11-16,09771,Cambridge
04091050,1996-11-27,08800,Cambridge
08011355,1996-11-09,06903,Dover
00072014,1996-11-18,00949,Aberdeen
08043152,1996-11-01,08494,Aberdeen
10067222,1996-11-19,06981,Plymouth
09022729,1996-11-30,08806,London
03087466,1996-11-20,02734,Plymouth
08047418,1996-11-26,05952,Cambridge
03096109,1996-11-15,02557,Manchester
03080484,1996-11-09,04677,Cambridge
10062084,1996-11-24,09280,London
09037191,1996-11-10,01209,Cambridge
09086743,1996-11-19,08483,Carlisle
10069209,1996-11-12,00162,Plymouth
04051169,1996-11-07,05682,Glasgow
06042892,1996-11-17,07038,Plymouth
06047126,1996-11-03,02379,Edinburgh
04019483,1996-11-01,05956,Southamton
10076892,1996-11-05,04265,Newcastle
04029853,1996-11-09,09208,Sheffield
02028275,1996-11-04,06047,Edinburgh
06007579,1996-11-01,05147,Edinburgh
09097142,1996-11-20,08109,Edinburgh
08091231,1996-11-19,03469,Manchester
05064342,1996-11-20,01061,Cambridge
03091531,1996-11-29,02539,Brimingham
02001253,1996-11-01,02113,Brimingham
09054130,1996-11-22,01870,Glasgow
04073387,1996-11-05,08477,Carlisle
07054765,1996-11-29,01405,Grimsby
08038341,1996-11-15,08061,London
03003183,1996-11-14,04366,Liverpool
09043479,1996-11-10,06277,Manchester
03003459,1996-11-07,05243,Dover
10027911,1996-11-30,02722,Aberdeen
02003929,1996-11-07,07453,Liverpool
03097594,1996-11-21,02606,Liverpool
07086543,1996-11-22,04193,Cambridge
05008885,1996-11-14,01051,Liverpool
07092934,1996-11-07,07771,Carlisle
10090280,1996-11-22,03821,Dover
08047643,1996-11-17,03175,Cardiff
10009019,1996-11-22,05732,Manchester
01024796,1996-11-23,09548,Dover
04072421,1996-11-09,03914,Grimsby
09071586,1996-11-14,05326,Cardiff
02059071,1996-11-15,02837,Liverpool
10036979,1996-11-30,05990,Felixstowe
04097015,1996-11-24,06595,Edinburgh
07045882,1996-11-11,06533,Dover
00086476,1996-11-25,00211,Newcastle
08053739,1996-11-25,05542,Dover
00001206,1996-11-20,05928,Cambridge
00014281,1996-11-04,05826,Swansea
04026797,1996-11-27,00821,Newcastle
03002193,1996-11-15,09644,Felixstowe
04005077,1996-11-27,08485,Felixstowe
04010896,1996-11-27,02995,Southamton
10093496,1996-11-28,04949,Newcastle
03055371,1996-11-11,05995,Brimingham
06050461,1996-11-07,03663,Aberdeen
01015763,1996-11-16,05916,Carlisle
10037012,1996-11-08,00277,Brimingham
05016105,1996-11-29,04812,Aberdeen
04070784,1996-11-07,04075,Brimingham
07023068,1996-11-15,02731,Felixstowe
09005035,1996-11-10,09596,London
06084488,1996-11-25,05386,Cardiff
09008436,1996-11-13,03511,Sheffield
06005003,1996-11-01,01717,Felixstowe
10009343,1996-11-11,08544,Cardiff
03017018,1996-11-23,02039,Grimsby
10096015,1996-11-08,01374,Grimsby
06079940,1996-11-26,04344,Carlisle
07029396,1996-11-19,02942,Glasgow
09090862,1996-11-14,06132,Grimsby
09057699,1996-11-17,06717,Aberdeen
05069120,1996-11-11,07968,Dover
06074630,1996-11-20,04815,Glasgow
09023058,1996-11-26,08404,Cardiff
09074279,1996-11-28,02837,Liverpool
02034384,1996-11-01,03929,Felixstowe
00027305,1996-11-11,09897,Liverpool
02039217,1996-11-07,03271,London
01067124,1996-11-24,03413,Brimingham
05044311,1996-11-29,06789,Southamton
05080008,1996-11-26,01816,Brimingham
03014927,1996-11-08,03241,Cardiff
00039015,1996-11-05,03818,Liverpool
09029204,1996-11-07,05740,Glasgow
02061798,1996-11-01,04437,Cardiff
07006346,1996-11-27,06072,London
10020076,1996-11-27,07405,Manchester
05005740,1996-11-01,02331,Grimsby
05006971,1996-11-09,03041,Manchester
03028690,1996-11-19,01207,Southamton
02022288,1996-11-17,03123,Dover
09044896,1996-11-26,09115,Southamton
10098305,1996-11-30,09431,Dover
04032941,1996-11-02,02565,London
06026962,1996-11-11,02760,Carlisle
07033710,1996-11-13,03830,Carlisle
00096408,1996-11-01,01280,Dover
02030668,1996-11-20,00633,Glasgow
01050072,1996-11-09,08120,Plymouth
09069916,1996-11-06,09459,Aberdeen
10088111,1996-11-14,06881,Felixstowe
10001153,1996-11-22,01653,Swansea
04030139,1996-11-14,03376,Southamton
06064001,1996-11-17,07014,Plymouth
07095723,1996-11-25,09370,Glasgow
07009412,1996-11-04,06840,Edinburgh
10040051,1996-11-26,06900,Dover
01048265,1996-11-26,00653,Cardiff
09074340,1996-11-21,04360,Manchester
01062326,1996-11-28,05349,Felixstowe
09059324,1996-11-11,06904,Newcastle
09052615,1996-11-04,05713,Manchester
04064951,1996-11-14,03734,Newcastle
01048529,1996-11-03,00441,Cambridge
08054533,1996-11-27,07479,Manchester
09052480,1996-11-15,07579,Edinburgh
01076744,1996-11-01,00369,Liverpool
06079888,1996-11-22,00365,Felixstowe
01041008,1996-11-30,08512,Newcastle
07085513,1996-11-26,04811,Newcastle
02078760,1996-11-18,07747,Sheffield
08003070,1996-11-24,05586,Brimingham
04083713,1996-11-18,09141,Aberdeen
04083364,1996-11-02,07002,Southamton
08084617,1996-11-05,09887,Glasgow
07073963,1996-11-02,05893,Edinburgh
00019263,1996-11-20,00011,Aberdeen
02025528,1996-11-06,08764,Carlisle
07095464,1996-11-09,01982,Felixstowe
02055518,1996-11-07,07675,Sheffield
00015413,1996-11-27,08783,Liverpool
00042686,1996-11-01,09233,Aberdeen
10061030,1996-11-27,01912,Edinburgh
04027379,1996-11-08,06278,Glasgow
01097217,1996-11-05,02256,Manchester
09066134,1996-11-18,01028,Cambridge
09062735,1996-11-11,08727,Aberdeen
05091516,1996-11-30,06511,Carlisle
01021694,1996-11-04,01432,Dover
01052775,1996-11-19,07643,Sheffield
10021144,1996-11-03,07267,Sheffield
03099394,1996-11-13,04982,Newcastle
06049885,1996-11-05,01079,Edinburgh
10046483,1996-11-10,04367,Liverpool
07095173,1996-11-14,00570,Dover
09060006,1996-11-03,09632,Aberdeen
04048130,1996-11-04,03151,Manchester
02080097,1996-11-23,08728,Manchester
03000617,1996-11-14,02093,Newcastle
09025063,1996-11-25,07066,Southamton
07016034,1996-11-04,03947,Brimingham
04053305,1996-11-25,04997,Liverpool
04029357,1996-11-15,03024,Carlisle
07022747,1996-11-17,08168,Grimsby
03091316,1996-11-01,03100,Manchester
09057020,1996-11-12,02258,Dover
10048227,1996-11-06,06628,Liverpool
00007414,1996-11-17,09346,Edinburgh
00099501,1996-11-18,06058,Brimingham
03064318,1996-11-30,03957,Liverpool
09029172,1996-11-04,09422,Liverpool
01063886,1996-11-27,00127,Dover
08068710,1996-11-28,06676,Swansea
08039511,1996-11-02,05641,Felixstowe
02002058,1996-11-11,06469,Southamton
00004847,1996-11-12,03500,London
08089641,1996-11-24,02320,Carlisle
08079199,1996-11-27,00369,Newcastle
00079153,1996-11-13,06143,Sheffield
03014141,1996-11-29,04622,Cardiff
06028213,1996-11-21,08324,Grimsby
05019673,1996-11-13,05602,Newcastle
03065942,1996-11-13,04635,Brimingham
09079292,1996-11-14,08269,Edinburgh
05014665,1996-11-06,06816,Southamton
07099634,1996-11-12,05531,Carlisle
08011860,1996-11-04,00137,Glasgow
10078722,1996-11-27,00896,Cambridge
09097408,1996-11-29,02008,Dover
07006410,1996-11-26,03985,Swansea
07025128,1996-11-27,07173,Glasgow
05052143,1996-11-30,01852,Edinburgh
02016695,1996-11-13,09567,Sheffield
04044829,1996-11-19,04536,Dover
01015496,1996-11-20,00149,Swansea
09045758,1996-11-28,09841,Grimsby
09098607,1996-11-10,04546,Felixstowe
05000392,1996-11-12,02194,Manchester
01067080,1996-11-20,07409,Brimingham
08053139,1996-11-20,07487,Grimsby
05040275,1996-11-30,09572,Edinburgh
04014272,1996-11-15,05422,Sheffield
09057551,1996-11-02,05669,Swansea
07068997,1996-11-01,00581,Sheffield
01056757,1996-11-24,09851,Grimsby
03095348,1996-11-17,08111,Edinburgh
02003436,1996-11-21,04820,Aberdeen
02055709,1996-11-30,01203,Cardiff
08074576,1996-11-29,06811,Grimsby
08065003,1996-11-27,08361,Southamton
10010950,1996-11-10,07257,Manchester
03009892,1996-11-30,00121,Brimingham
01074548,1996-11-25,09966,Grimsby
08058536,1996-11-21,09031,Southamton
06021688,1996-11-06,08237,Dover
05019063,1996-11-05,03624,Glasgow
08046479,1996-11-23,04240,Manchester
07077711,1996-11-21,05031,Newcastle
02007775,1996-11-08,05457,Cardiff
05068484,1996-11-02,08022,Grimsby
07077013,1996-11-13,00236,Cambridge
04099398,1996-11-09,07201,Dover
07047114,1996-11-14,02401,Newcastle
05039970,1996-11-20,02989,Cardiff
09044725,1996-11-13,00434,Plymouth
05020916,1996-11-24,03448,Newcastle
02099240,1996-11-07,07474,Brimingham
08054426,1996-11-08,08350,London
03006076,1996-11-25,04958,Aberdeen
03015707,1996-11-05,09085,Edinburgh
07045274,1996-11-10,00309,Manchester
01088479,1996-11-25,08605,Newcastle
01001001,1996-11-13,01156,London
06061859,1996-11-30,02652,Aberdeen
10044392,1996-11-22,07382,Glasgow
00050780,1996-11-15,06130,Dover
03048709,1996-11-21,04382,Glasgow
01036850,1996-11-18,06788,Plymouth
07037146,1996-11-03,05514,Newcastle
03094271,1996-11-19,00907,Cambridge
01046526,1996-11-19,03451,Sheffield
08065419,1996-11-10,02058,Sheffield
05048783,1996-11-20,08289,Glasgow
00022332,1996-11-05,04089,Newcastle
09032449,1996-11-28,08446,Sheffield
07025865,1996-11-01,03727,Edinburgh
09056244,1996-11-04,08290,Glasgow
06041901,1996-11-18,03529,Cardiff
07020038,1996-11-02,02670,Plymouth
06002213,1996-11-26,06018,Sheffield
01079578,1996-11-15,05714,Carlisle
09056355,1996-11-13,01073,Southamton
05011705,1996-11-01,05440,Southamton
09093475,1996-11-11,00013,Felixstowe
09019827,1996-11-09,02113,Newcastle
06099603,1996-11-20,04836,Manchester
07041792,1996-11-24,04957,Grimsby
03069930,1996-11-08,05677,Edinburgh
01041606,1996-11-01,07661,Brimingham
03063282,1996-11-13,08940,Brimingham
03037489,1996-11-04,08996,Swansea
06035952,1996-11-22,01154,Cardiff
06018924,1996-11-14,06707,Liverpool
09099557,1996-11-24,04996,Southamton
00041797,1996-11-08,06348,Southamton
08030336,1996-11-06,03513,Glasgow
08096209,1996-11-07,01812,Brimingham
03010631,1996-11-18,07295,London
10007736,1996-11-28,07427,Carlisle
04052332,1996-11-26,04764,Manchester
05003814,1996-11-05,05477,Dover
00033949,1996-11-05,00959,Liverpool
02094819,1996-11-06,05701,Cambridge
05044365,1996-11-04,09443,Manchester
05038031,1996-11-19,06437,Plymouth
04081484,1996-11-03,08017,Aberdeen
00098175,1996-11-21,05670,Carlisle
00038995,1996-11-10,05991,Glasgow
09025549,1996-11-21,02879,Manchester
06021577,1996-11-06,02642,Manchester
08097412,1996-11-10,05443,Manchester
00015311,1996-11-25,02262,Brimingham
02099215,1996-11-03,03288,Liverpool
04083802,1996-11-23,06587,Dover
07082407,1996-11-09,07437,Carlisle
07064783,1996-11-24,08381,Newcastle
00063277,1996-11-06,01807,London
06051298,1996-11-27,09557,Grimsby
08077488,1996-11-08,03840,Southamton
06028268,1996-11-11,03152,Newcastle
02055384,1996-11-24,01410,Grimsby
03024863,1996-11-10,07466,Carlisle
06020954,1996-11-18,05712,Swansea
07037128,1996-11-09,05681,Glasgow
07074434,1996-11-29,03392,Carlisle
10028222,1996-11-22,01638,Newcastle
04029959,1996-11-30,06824,Cardiff
02013442,1996-11-01,09742,Glasgow
03089048,1996-11-22,06359,London
00097240,1996-11-21,07378,Plymouth
09025113,1996-11-06,03808,Cardiff
10071219,1996-11-28,03611,London
09048424,1996-11-20,03901,Manchester
08069802,1996-11-21,04739,Liverpool
00048962,1996-11-04,04905,Southamton
01040965,1996-11-15,09107,Cambridge
05039488,1996-11-23,01244,Glasgow
00019041,1996-11-06,00836,London
03032324,1996-11-15,00895,Cardiff
07002524,1996-11-08,03128,Carlisle
02057784,1996-11-26,08568,Plymouth
00012338,1996-11-06,09653,Aberdeen
05046054,1996-11-05,02341,Sheffield
09053555,1996-11-23,09304,London
10033339,1996-11-10,03858,Aberdeen
06042683,1996-11-20,06593,Dover
02027185,1996-11-04,09077,Plymouth
08020528,1996-11-09,01516,Newcastle
10061064,1996-11-26,04994,Aberdeen
00070058,1996-11-25,09708,Felixstowe
07073490,1996-11-20,07974,Aberdeen
07056738,1996-11-18,08192,Cardiff
00073751,1996-11-03,01191,Carlisle
03015348,1996-11-16,06276,Southamton
10079481,1996-11-25,09624,Grimsby
09013395,1996-11-02,07132,Felixstowe
10076570,1996-11-17,08414,Newcastle
08000777,1996-11-29,09747,Sheffield
02025840,1996-11-13,06965,Glasgow
03034211,1996-11-03,05572,Edinburgh
05022759,1996-11-14,09521,Grimsby
09051400,1996-11-01,04009,Southamton
09015141,1996-11-17,04081,Cardiff
06042082,1996-11-20,03544,Manchester
05055344,1996-11-12,01390,Cardiff
08085468,1996-11-14,03720,Carlisle
07038402,1996-11-06,08795,Grimsby
00092927,1996-11-17,09301,Felixstowe
02014498,1996-11-26,01458,Edinburgh
09099635,1996-11-10,02818,Dover
00039697,1996-11-23,02875,Swansea
10032783,1996-11-06,01684,Glasgow
06079741,1996-11-21,05757,Brimingham
04036118,1996-11-26,07235,Manchester
00064894,1996-11-17,04640,Brimingham
07054968,1996-11-25,04208,Felixstowe
02084012,1996-11-22,05256,Newcastle
07074695,1996-11-17,01861,Swansea
01026047,1996-11-07,04587,Edinburgh
03041987,1996-11-05,04300,Liverpool
02087547,1996-11-06,07952,Cambridge
06039986,1996-11-02,07543,Brimingham
03011737,1996-11-19,06798,Manchester
07054499,1996-11-14,06381,Cambridge
10058899,1996-11-18,01406,Edinburgh
05010345,1996-11-09,05707,Grimsby
04069310,1996-11-22,01473,Grimsby
10027188,1996-11-22,09473,Aberdeen
10052364,1996-11-05,00429,Swansea
09040265,1996-11-09,08826,Felixstowe
05011998,1996-11-12,02783,Manchester
06092041,1996-11-20,03452,Cambridge
05005027,1996-11-05,08401,Manchester
04079655,1996-11-02,06426,Plymouth
00059551,1996-11-15,06435,London
07047359,1996-11-20,05143,Grimsby
00065402,1996-11-14,00692,Swansea
01064290,1996-11-03,06832,Dover
04028547,1996-11-14,01169,Swansea
07063797,1996-11-22,02425,London
05022567,1996-11-22,09987,Brimingham
09092918,1996-11-09,03915,Cambridge
07095550,1996-11-06,01508,Edinburgh
08077116,1996-11-17,09490,Manchester
09071683,1996-11-17,01615,Swansea
00010919,1996-11-30,08970,Cardiff
04090759,1996-11-17,06307,Cambridge
04065606,1996-11-02,09961,Dover
08070576,1996-11-12,06589,Cambridge
09088985,1996-11-05,06123,Brimingham
00085160,1996-11-12,02299,Aberdeen
09025947,1996-11-08,04867,Aberdeen
04039044,1996-11-12,08221,Glasgow
10085867,1996-11-16,02907,Southamton
06077877,1996-11-26,08321,Glasgow
10001255,1996-11-05,05735,Manchester
06099854,1996-11-17,05965,Edinburgh
00068884,1996-11-18,01767,London
03089355,1996-11-01,05154,Cambridge
08036839,1996-11-22,05442,Brimingham
05070358,1996-11-29,04790,London
00082043,1996-11-17,02724,Cambridge
01099921,1996-11-14,05977,Cardiff
05039823,1996-11-12,04176,Felixstowe
06049526,1996-11-02,08096,Felixstowe
10088123,1996-11-04,02054,Aberdeen
07057279,1996-11-03,04818,Edinburgh
07012548,1996-11-12,05800,Edinburgh
07052665,1996-11-06,06870,Felixstowe
09032612,1996-11-14,09886,Dover
08040582,1996-11-01,00065,Aberdeen
03035561,1996-11-25,05277,Brimingham
06099349,1996-11-22,00709,London
07045991,1996-11-18,06278,Newcastle
01042640,1996-11-27,02019,Edinburgh
03027707,1996-11-27,00461,Grimsby
07038429,1996-11-24,04577,Brimingham
03042963,1996-11-21,08373,Southamton
10080366,1996-11-30,03422,Aberdeen
05099117,1996-11-28,03891,Liverpool
02001182,1996-11-10,04323,Felixstowe
10020082,1996-11-24,03484,Plymouth
10022804,1996-11-01,02690,Liverpool
05027186,1996-11-09,05970,Newcastle
03008063,1996-11-17,05934,Edinburgh
06045953,1996-11-02,07899,Southamton
08032325,1996-11-16,04371,Grimsby
08030863,1996-11-15,00001,Cambridge
04049072,1996-11-10,08682,Felixstowe
10017793,1996-11-02,07108,Glasgow
07066090,1996-11-25,04741,Felixstowe
08001641,1996-11-29,04417,Dover
07000586,1996-11-20,00037,Cardiff
04015402,1996-11-10,07155,Cardiff
09000878,1996-11-09,04724,Aberdeen
10037778,1996-11-08,00199,Plymouth
10096914,1996-11-10,04357,Carlisle
10020251,1996-11-03,00514,Carlisle
10045052,1996-11-24,05328,Brimingham
06011884,1996-11-08,05664,Aberdeen
06012603,1996-11-02,05493,Cambridge
00067408,1996-11-16,06077,Dover
03057144,1996-11-03,03867,Glasgow
08070225,1996-11-26,02405,Manchester
07098181,1996-11-11,01484,Sheffield
01058504,1996-11-12,04021,Swansea
04013254,1996-11-08,00940,Grimsby
03022799,1996-11-22,02473,Manchester
05002147,1996-11-06,05191,Dover
07098811,1996-11-26,02743,Newcastle
01009091,1996-11-06,09482,Swansea
05081382,1996-11-09,08592,Grimsby
07058712,1996-11-13,07042,Plymouth
05026154,1996-11-06,00082,Aberdeen
04053055,1996-11-26,09157,Brimingham
02093649,1996-11-12,09907,Felixstowe
03097380,1996-11-23,04445,Aberdeen
03028434,1996-11-13,04043,Liverpool
07013882,1996-11-03,08147,Grimsby
01004147,1996-11-26,03987,Cardiff
01002556,1996-11-25,02893,Cardiff
00057556,1996-11-01,06200,London
00074205,1996-11-15,00327,Sheffield
04024402,1996-11-12,01291,Edinburgh
09052495,1996-11-27,09122,London
10029805,1996-11-30,04599,Plymouth
05005129,1996-11-17,05119,Sheffield
04025081,1996-11-24,09020,Swansea
02014431,1996-11-25,06156,Manchester
08073429,1996-11-22,03566,Liverpool
08027167,1996-11-29,02908,Newcastle
00086608,1996-11-11,08347,Aberdeen
00098459,1996-11-30,09302,Cardiff
07093551,1996-11-11,03576,Manchester
05044875,1996-11-16,06337,Plymouth
05009642,1996-11-08,01530,Newcastle
00056751,1996-11-28,02564,Brimingham
05024975,1996-11-13,00668,Sheffield
04065259,1996-11-26,00527,Liverpool
00097133,1996-11-15,01405,Felixstowe
08071838,1996-11-30,02546,Dover
07038250,1996-11-22,01635,Southamton
02002784,1996-11-02,02302,Glasgow
07067840,1996-11-13,05858,Liverpool
09083991,1996-11-30,02577,Sheffield
02024601,1996-11-13,08184,Edinburgh
04098285,1996-11-24,01779,Liverpool
10061371,1996-11-29,01767,Grimsby
02075983,1996-11-04,06607,Grimsby
02030215,1996-11-02,06746,Manchester
01012695,1996-11-11,09857,Dover
05073890,1996-11-21,03191,Southamton
06084925,1996-11-29,07845,Manchester
