Invoice,Product,Quantity,Price
03061527,Ham,2.0,3.2
03061527,Rice,3.0,2.25
03061527,Cheese,0.5,0.95
03061527,Milk,1,0.8
03061527,Peas,2.65,0.8
03061527,Chiken,3.39,6.1
03054117,Soap,2,0.5
03054117,Carrots,0.86,0.17
03054117,Chiken,3.1,5.58
03054117,Bleach,3,2.4
10066608,Rice,0.5,0.38
10066608,Oranges,2.34,0.66
08053519,Fish,1.45,2.03
10000863,Raisins,0.5,0.23
10000863,Tomatos,0.34,0.05
10000863,Crackers,2,1.4
10000863,Plums,1.4,1.4
10000863,Potatos,3.02,0.36
10000863,Pork,0.67,1.27
01029028,Rice,1.5,1.13
01029028,Fish,0.96,1.34
01029028,Corn,2.62,0.52
01029028,Toilet Paper,6,1.5
01029028,Cookies,3,3.3
01029028,Diapers,8,19.2
01029028,Water,1,0.22
01029028,Cooking Oil,0.5,0.6
01029028,Milk,1,0.8
01029028,Apples,2.91,0.87
00025260,Carrots,1.46,0.29
00025260,Rice,4.0,3.0
00025260,Grapes,0.75,0.35
00025260,Beer,18,27.0
00025260,Shampoo,2,6.22
00025260,Diapers,24,57.6
06018859,Flour,3,1.5
06018859,Milk,2,1.6
06018859,Water,2,0.44
06018859,Tuna,6,6.0
06018859,Soap,5,1.25
06018859,Pears,2.28,0.75
06018859,Salt,0.5,0.05
06018859,Fish,1.56,2.18
06018859,Corn,2.47,0.49
02005928,Tomatos,2.12,0.32
02005928,Broccoli,1.89,0.59
02005928,Apples,0.22,0.07
02005928,Tuna,1,1.0
02005928,Sugar,0.5,0.2
02005928,Plums,0.76,0.76
02005928,Soda,8,8.8
09028324,Cooking Oil,1.5,1.8
09028324,Potatos,3.65,0.44
09028324,Cookies,1,1.1
09028324,Rice,3.0,2.25
09028324,Milk,4,3.2
09028324,Eggs,18,14.4
09028324,Beef,1.62,3.56
09028324,Ham,0.5,0.8
09028324,Salt,1.0,0.1
09028324,Pasta,1.0,0.5
10043968,Flour,3,1.5
10043968,Beef,1.8,3.96
10043968,Raisins,0.5,0.23
10043968,Beer,18,27.0
10043968,Pork,1.58,3.0
10043968,Cereal,1,2.8
10043968,Toothpaste,4,3.2
10043968,Carrots,3.36,0.67
10043968,Pasta,1.5,0.75
10043968,Sausages,2.0,4.8
09093540,Tomatos,0.98,0.15
09093540,Pears,3.21,1.06
09093540,Beer,18,27.0
09093540,Water,5,1.1
09093540,Fish,1.17,1.64
09093540,Apples,3.31,0.99
09093540,Tuna,6,6.0
09093540,Soda,1,1.1
05016801,Grapes,2.75,1.27
05016801,Potatos,0.67,0.08
05016801,Pears,3.26,1.08
05016801,Cereal,1,2.8
05016801,Oranges,2.18,0.61
05016801,Peaches,0.64,0.6
05016801,Milk,4,3.2
02045770,Plums,0.37,0.37
02045770,Salt,1.0,0.1
02045770,Pears,0.88,0.29
03047712,Soda,1,1.1
03047712,Potatos,0.75,0.09
03047712,Raisins,1,0.45
03047712,Mushrooms,0.3,0.69
03047712,Cookies,1,1.1
03047712,Water,2,0.44
03047712,Oranges,1.35,0.38
03047712,Crackers,4,2.8
03047712,Tomatos,1.2,0.18
03047712,Tuna,3,3.0
09055088,Corn,3.09,0.62
09055088,Ham,1.0,1.6
09055088,Diapers,8,19.2
09055088,Cookies,4,4.4
09055088,Lemons,0.41,0.04
09055088,Beer,12,18.0
05085840,Milk,5,4.0
05085840,Beef,0.74,1.63
05085840,Sugar,1.5,0.6
04092063,Cookies,2,2.2
04092063,Water,4,0.88
04092063,Carrots,2.22,0.44
04092063,Bleach,1,0.8
04092063,Lettuce,3.54,4.43
04092063,Tuna,3,3.0
04092063,Crackers,6,4.2
04092063,Plums,1.29,1.29
06051724,Ham,2.0,3.2
06051724,Grapes,0.88,0.4
06051724,Soda,5,5.5
06051724,Fish,0.73,1.02
06051724,Peaches,1.09,1.02
06051724,Cookies,2,2.2
06051724,Toilet Paper,18,4.5
06051724,Plums,0.34,0.34
10067771,Apples,3.04,0.91
10067771,Salt,0.5,0.05
10067771,Shampoo,2,6.22
10067771,Potatos,4.79,0.57
10067771,Detergent,2.0,3.0
10067771,Cooking Oil,3.0,3.6
10067771,Cookies,3,3.3
10067771,Diapers,16,38.4
10067771,Soda,1,1.1
00096244,Soap,2,0.5
02070804,Corn,1.04,0.21
02070804,Peas,1.39,0.42
02070804,Toothpaste,4,3.2
02070804,Potatos,2.9,0.35
02070804,Wine,3,10.2
02070804,Broccoli,1.16,0.36
02070804,Mushrooms,0.98,2.25
02070804,Cheese,2.0,3.8
06062338,Sausages,0.5,1.2
06062338,Mushrooms,0.51,1.17
06062338,Cereal,2,5.6
06062338,Chiken,1.02,1.84
06062338,Lemons,0.74,0.07
06062338,Sugar,1.0,0.4
06062338,Soda,7,7.7
02040886,Beef,2.3,5.06
02040886,Wine,3,10.2
01046160,Apples,2.44,0.73
01046160,Cookies,3,3.3
01046160,Grapes,2.56,1.18
01046160,Carrots,2.98,0.6
01046160,Potatos,1.16,0.14
01046160,Soap,4,1.0
01046160,Cooking Oil,1.0,1.2
01046160,Crackers,5,3.5
01046160,Pasta,1.5,0.75
01046160,Corn,1.25,0.25
01053432,Sausages,1.5,3.6
01053432,Tomatos,1.11,0.17
01053432,Flour,2,1.0
01053432,Carrots,3.48,0.7
01053432,Diapers,32,76.8
01053432,Crackers,1,0.7
10082788,Rice,2.0,1.5
10082788,Pasta,2.0,1.0
01046418,Potatos,4.02,0.48
01046418,Lemons,0.54,0.05
00012840,Diapers,8,19.2
00012840,Pears,1.77,0.58
05080573,Apples,3.68,1.1
05080573,Eggs,12,9.6
10030047,Pears,1.75,0.58
10030047,Beef,2.83,6.23
10030047,Mushrooms,0.54,1.24
06095130,Rice,3.0,2.25
06095130,Soda,4,4.4
07031732,Pork,2.94,5.59
07031732,Grapes,1.75,0.81
07031732,Sausages,2.0,4.8
06013767,Pork,3.6,6.84
06013767,Beef,2.5,5.5
06013767,Cookies,1,1.1
06013767,Pasta,0.5,0.25
06013767,Plums,0.47,0.47
06013767,Cooking Oil,1.0,1.2
06013767,Peaches,1.17,1.1
08009720,Lettuce,1.74,2.18
08009720,Salt,0.25,0.03
08009720,Tomatos,2.59,0.39
08009720,Water,3,0.66
08009720,Lemons,0.5,0.05
08009720,Chiken,3.68,6.62
08009720,Toilet Paper,18,4.5
08081203,Cooking Oil,3.0,3.6
08044225,Milk,1,0.8
08044225,Chiken,2.79,5.02
08044225,Eggs,36,28.8
08044225,Pasta,1.5,0.75
08044225,Detergent,0.5,0.75
08044225,Sugar,2.0,0.8
00053491,Salt,0.75,0.08
00053491,Pasta,2.0,1.0
00053491,Tomatos,1.69,0.25
00053491,Tuna,3,3.0
00053491,Water,1,0.22
00053491,Broccoli,0.55,0.17
00053491,Chiken,3.34,6.01
00053491,Crackers,1,0.7
07061733,Broccoli,1.77,0.55
07061733,Chiken,1.47,2.65
07061733,Toothpaste,2,1.6
07061733,Wine,3,10.2
07061733,Soda,6,6.6
07061733,Cheese,1.0,1.9
07061733,Lettuce,2.44,3.05
07061733,Grapes,2.5,1.15
07061733,Bleach,1,0.8
08027569,Ham,1.5,2.4
08027569,Crackers,1,0.7
08027569,Water,2,0.44
08027569,Plums,1.04,1.04
08027569,Diapers,16,38.4
08027569,Pork,3.99,7.58
08027569,Potatos,2.59,0.31
07085511,Tuna,1,1.0
07085511,Pasta,1.5,0.75
07085511,Cereal,2,5.6
07085511,Sugar,1.5,0.6
07085511,Rice,3.5,2.63
07085511,Cookies,3,3.3
07085511,Sausages,2.0,4.8
07078204,Wine,2,6.8
07078204,Oranges,1.25,0.35
07078204,Detergent,1.5,2.25
07078204,Rice,5.0,3.75
07078204,Pears,1.31,0.43
07078204,Broccoli,1.91,0.59
10076034,Tuna,6,6.0
10076034,Carrots,3.93,0.79
10076034,Sausages,2.0,4.8
10075684,Salt,0.25,0.03
10075684,Chiken,2.88,5.18
10075684,Detergent,0.5,0.75
10075684,Cooking Oil,2.5,3.0
03080168,Cheese,1.0,1.9
03080168,Tuna,1,1.0
03080168,Soap,6,1.5
03080168,Raisins,0.5,0.23
03080168,Grapes,2.21,1.02
03080168,Cereal,1,2.8
03080168,Lemons,0.75,0.08
01054786,Eggs,36,28.8
01054786,Ham,1.0,1.6
01054786,Raisins,1,0.45
08093970,Lettuce,1.44,1.8
08093970,Milk,1,0.8
08093970,Ham,1.0,1.6
08093970,Cheese,2.0,3.8
08093970,Rice,4.0,3.0
08093970,Bleach,3,2.4
03097635,Wine,3,10.2
03097635,Apples,1.25,0.38
03097635,Tomatos,0.82,0.12
03097635,Pork,3.31,6.29
03097635,Grapes,1.49,0.69
01040306,Detergent,1.5,2.25
01040306,Pork,2.73,5.19
01087419,Beer,24,36.0
01087419,Carrots,1.7,0.34
01087419,Soap,3,0.75
01087419,Chiken,2.19,3.94
01087419,Sausages,1.5,3.6
01087419,Tuna,5,5.0
01087419,Potatos,4.17,0.5
01087419,Fish,1.67,2.34
01087419,Eggs,36,28.8
04005526,Bleach,3,2.4
04005526,Lemons,0.71,0.07
04005526,Pork,1.57,2.98
04005526,Broccoli,0.84,0.26
04005526,Sausages,2.0,4.8
04005526,Mushrooms,0.42,0.97
04005526,Corn,3.08,0.62
01001436,Rice,4.0,3.0
01001436,Salt,0.5,0.05
07072977,Detergent,2.0,3.0
07072977,Bleach,3,2.4
07072977,Eggs,12,9.6
07072977,Beef,1.06,2.33
10088895,Oranges,0.62,0.17
10088895,Eggs,6,4.8
10088895,Pears,2.77,0.91
04099634,Beer,12,18.0
04099634,Salt,0.5,0.05
04099634,Flour,1,0.5
04099634,Cereal,1,2.8
04099634,Fish,0.96,1.34
09094700,Salt,0.75,0.08
09094700,Soap,5,1.25
09094700,Apples,2.31,0.69
09094700,Tuna,5,5.0
09094700,Peaches,2.19,2.06
09094700,Chiken,1.82,3.28
09094700,Rice,2.5,1.88
09094700,Mushrooms,0.37,0.85
09094700,Toilet Paper,12,3.0
09094700,Tomatos,0.83,0.12
06087289,Peaches,1.54,1.45
06087289,Shampoo,2,6.22
06087289,Pears,3.98,1.31
06087289,Detergent,1.0,1.5
06087289,Chiken,2.8,5.04
06087289,Grapes,1.78,0.82
06087289,Ham,1.5,2.4
06087289,Sausages,1.5,3.6
06087289,Cookies,2,2.2
06087289,Corn,1.95,0.39
04016317,Salt,0.25,0.03
04016317,Lemons,0.73,0.07
02083554,Plums,1.0,1.0
02083554,Raisins,0.25,0.11
02083554,Cooking Oil,2.5,3.0
02083554,Cereal,1,2.8
02083554,Crackers,1,0.7
02083554,Grapes,2.14,0.98
02083554,Cheese,0.5,0.95
02083554,Chiken,2.81,5.06
09000249,Soda,4,4.4
00005645,Wine,2,6.8
00005645,Potatos,2.39,0.29
00005645,Peas,1.53,0.46
00005645,Shampoo,1,3.11
00005645,Cooking Oil,3.0,3.6
00005645,Chiken,0.7,1.26
00005645,Corn,0.77,0.15
00005645,Soda,1,1.1
05053007,Toothpaste,4,3.2
05053007,Beer,24,36.0
01080919,Corn,3.1,0.62
01080919,Bleach,2,1.6
01080919,Beef,1.13,2.49
01080919,Sausages,1.5,3.6
02035024,Fish,0.64,0.9
04059790,Wine,2,6.8
04059790,Rice,2.0,1.5
04059790,Carrots,2.72,0.54
03088215,Salt,1.0,0.1
03088215,Cookies,1,1.1
03088215,Milk,1,0.8
08090099,Milk,4,3.2
08090099,Oranges,2.82,0.79
08090099,Fish,1.82,2.55
08090099,Cooking Oil,2.5,3.0
08090099,Pasta,1.5,0.75
08090099,Soda,6,6.6
08090099,Flour,1,0.5
09069551,Pears,2.64,0.87
09069551,Peas,2.84,0.85
09069551,Peaches,1.47,1.38
09069551,Potatos,1.18,0.14
09069551,Detergent,1.0,1.5
09069551,Corn,1.58,0.32
09069551,Lemons,0.71,0.07
09069551,Oranges,2.94,0.82
06026081,Apples,3.38,1.01
06026081,Pasta,2.0,1.0
06026081,Tomatos,0.22,0.03
06026081,Peaches,0.78,0.73
06026081,Cereal,3,8.4
06026081,Plums,0.93,0.93
06026081,Bleach,1,0.8
06026081,Ham,0.5,0.8
06026081,Milk,4,3.2
10029900,Potatos,2.06,0.25
10029900,Soda,1,1.1
10029900,Plums,0.82,0.82
10029900,Pasta,0.5,0.25
10029900,Tuna,2,2.0
10029900,Salt,1.0,0.1
10029900,Apples,3.77,1.13
10029900,Lettuce,3.21,4.01
10029900,Detergent,0.5,0.75
10029900,Tomatos,1.39,0.21
10051073,Shampoo,2,6.22
10051073,Pork,0.99,1.88
10051073,Corn,1.01,0.2
10051073,Peas,3.0,0.9
10051073,Water,1,0.22
10051073,Detergent,1.5,2.25
10051073,Broccoli,1.47,0.46
10051073,Tomatos,0.32,0.05
10051073,Potatos,3.29,0.39
09037400,Ham,2.0,3.2
09037400,Wine,1,3.4
09037400,Toothpaste,4,3.2
09037400,Detergent,1.0,1.5
09037400,Plums,1.05,1.05
01081459,Pears,1.74,0.57
01081459,Pasta,1.0,0.5
01081459,Cereal,3,8.4
01081459,Crackers,2,1.4
01081459,Beef,2.55,5.61
05024512,Carrots,1.44,0.29
05024512,Beef,2.14,4.71
05024512,Wine,3,10.2
05024512,Shampoo,1,3.11
05024512,Mushrooms,0.57,1.31
05024512,Crackers,2,1.4
04015607,Broccoli,0.55,0.17
04015607,Potatos,4.78,0.57
04015607,Milk,4,3.2
04015607,Raisins,0.25,0.11
04015607,Fish,0.83,1.16
04015607,Peaches,1.08,1.02
04015607,Tuna,4,4.0
04015607,Sausages,0.5,1.2
07039704,Broccoli,1.34,0.42
07009877,Rice,4.0,3.0
07009877,Cereal,1,2.8
05007213,Cereal,1,2.8
05007213,Lemons,0.9,0.09
05007213,Lettuce,2.24,2.8
05007213,Detergent,0.5,0.75
05007213,Wine,3,10.2
05007213,Toothpaste,4,3.2
05007213,Cooking Oil,2.0,2.4
09086487,Toilet Paper,6,1.5
09086487,Peaches,1.45,1.36
09086487,Soap,2,0.5
09086487,Tomatos,1.13,0.17
09086487,Peas,1.66,0.5
09086487,Lemons,0.81,0.08
05015254,Chiken,1.92,3.46
05015254,Milk,1,0.8
05015254,Corn,1.14,0.23
01074613,Wine,1,3.4
01074613,Ham,1.5,2.4
01074613,Sausages,0.5,1.2
01074613,Peas,2.15,0.64
01074613,Broccoli,0.54,0.17
01074613,Lemons,0.53,0.05
00024837,Crackers,2,1.4
00024837,Bleach,3,2.4
00024837,Peaches,1.93,1.81
00024837,Soap,6,1.5
00024837,Carrots,2.37,0.47
00024837,Grapes,2.45,1.13
00024837,Detergent,2.0,3.0
00024837,Peas,0.73,0.22
00024837,Chiken,2.89,5.2
01020088,Lettuce,3.93,4.91
01020088,Cooking Oil,2.0,2.4
01020088,Pasta,0.5,0.25
01020088,Peaches,1.17,1.1
01020088,Oranges,1.28,0.36
01020088,Beer,12,18.0
01020088,Plums,0.3,0.3
01020088,Wine,1,3.4
01020088,Diapers,40,96.0
01020088,Sugar,0.5,0.2
07032456,Pork,3.83,7.28
07032456,Mushrooms,0.9,2.07
07032456,Potatos,4.19,0.5
01075601,Peas,2.16,0.65
01075601,Mushrooms,0.83,1.91
01075601,Beef,1.94,4.27
01075601,Fish,1.24,1.74
06049981,Lettuce,1.64,2.05
06049981,Water,1,0.22
06049981,Crackers,5,3.5
06049981,Soda,1,1.1
09065940,Cooking Oil,1.5,1.8
09065940,Shampoo,1,3.11
09065940,Fish,1.23,1.72
09065940,Toilet Paper,18,4.5
09065940,Plums,1.35,1.35
09065940,Raisins,0.25,0.11
01006451,Milk,1,0.8
01006451,Salt,0.25,0.03
01006451,Grapes,2.4,1.1
01006451,Cookies,5,5.5
01006451,Shampoo,2,6.22
01006451,Corn,3.06,0.61
01006451,Beef,1.93,4.25
07000007,Wine,3,10.2
02077979,Soda,5,5.5
02077979,Carrots,1.02,0.2
02077979,Pork,1.49,2.83
02077979,Grapes,0.92,0.42
02077979,Pasta,0.5,0.25
04018684,Peas,1.06,0.32
04018684,Bleach,3,2.4
04018684,Flour,2,1.0
04018684,Carrots,0.42,0.08
04018684,Grapes,0.71,0.33
01062823,Eggs,24,19.2
01062823,Cookies,4,4.4
01062823,Tuna,3,3.0
01062823,Water,2,0.44
01062823,Wine,1,3.4
01062823,Milk,6,4.8
01062823,Flour,2,1.0
01062823,Corn,3.03,0.61
01062823,Ham,1.0,1.6
06038056,Cereal,3,8.4
06038056,Raisins,1,0.45
06038056,Soda,4,4.4
06038056,Flour,3,1.5
06038056,Chiken,3.58,6.44
06038056,Sugar,1.5,0.6
06038056,Apples,1.2,0.36
06038056,Peaches,1.89,1.78
06038056,Shampoo,1,3.11
00064684,Broccoli,0.88,0.27
00064684,Plums,0.33,0.33
03099215,Tomatos,2.53,0.38
03099215,Sausages,1.5,3.6
03099215,Beef,2.35,5.17
03099215,Detergent,1.5,2.25
03099215,Carrots,1.38,0.28
03099215,Toothpaste,2,1.6
03099215,Grapes,0.91,0.42
03099215,Cheese,1.0,1.9
02036268,Fish,0.97,1.36
02036268,Beef,2.11,4.64
02036268,Peaches,2.11,1.98
02036268,Milk,6,4.8
03083298,Pork,2.26,4.29
03083298,Grapes,1.63,0.75
03083298,Chiken,3.43,6.17
03083298,Soda,5,5.5
03083298,Cereal,1,2.8
03083298,Peas,2.39,0.72
10087783,Soap,2,0.5
10087783,Sugar,1.0,0.4
10087783,Corn,2.38,0.48
10087783,Toothpaste,2,1.6
10087783,Ham,2.0,3.2
10087783,Sausages,1.0,2.4
10087783,Cooking Oil,1.5,1.8
10087783,Rice,2.5,1.88
10087783,Mushrooms,0.3,0.69
10088270,Beer,6,9.0
10088270,Salt,0.75,0.08
10088270,Chiken,3.34,6.01
09054587,Broccoli,1.27,0.39
10026515,Corn,2.12,0.42
10026515,Toilet Paper,12,3.0
10026515,Soda,2,2.2
10026515,Diapers,48,115.2
10026515,Bleach,3,2.4
10026515,Salt,1.0,0.1
10026515,Ham,2.0,3.2
10026515,Pasta,1.0,0.5
02080564,Rice,2.5,1.88
09079678,Oranges,3.4,0.95
09079678,Apples,1.46,0.44
09079678,Beef,2.22,4.88
09079678,Soda,6,6.6
09079678,Grapes,2.93,1.35
08038087,Peas,2.04,0.61
08038087,Wine,2,6.8
08038087,Detergent,2.0,3.0
08038087,Toilet Paper,12,3.0
08038087,Lettuce,4.75,5.94
08038087,Fish,1.18,1.65
08038087,Eggs,18,14.4
08038087,Flour,1,0.5
08038087,Water,2,0.44
05058127,Potatos,1.56,0.19
05058127,Sausages,0.5,1.2
05058127,Cheese,1.5,2.85
05058127,Cereal,1,2.8
05058127,Lemons,0.73,0.07
05058127,Beef,1.35,2.97
05058127,Pasta,0.5,0.25
05058127,Broccoli,1.25,0.39
05058127,Soda,6,6.6
04056778,Sugar,1.0,0.4
07085891,Pasta,2.0,1.0
07085891,Plums,0.95,0.95
01060151,Tuna,3,3.0
01060151,Cheese,0.5,0.95
01060151,Shampoo,1,3.11
01060151,Flour,1,0.5
01060151,Sugar,2.0,0.8
01060151,Rice,4.0,3.0
01060151,Peas,1.59,0.48
01060151,Oranges,3.01,0.84
01060151,Apples,3.9,1.17
08028959,Tomatos,1.05,0.16
08028959,Oranges,0.78,0.22
08028959,Beef,1.63,3.59
08028959,Wine,1,3.4
08028959,Eggs,30,24.0
08076699,Salt,1.0,0.1
08076699,Bleach,3,2.4
08076699,Oranges,2.44,0.68
08076699,Corn,1.42,0.28
08076699,Shampoo,1,3.11
08076699,Peas,2.77,0.83
08001410,Pasta,2.0,1.0
08001410,Grapes,2.86,1.32
08001410,Pears,2.53,0.83
08001410,Shampoo,1,3.11
08001410,Detergent,1.5,2.25
08001410,Oranges,1.54,0.43
08001410,Plums,0.8,0.8
08001410,Salt,0.75,0.08
08001410,Lemons,0.73,0.07
08001410,Diapers,48,115.2
09058602,Beer,12,18.0
09058602,Soda,3,3.3
09058602,Pork,2.7,5.13
09058602,Bleach,1,0.8
09058602,Oranges,2.86,0.8
09058602,Beef,1.59,3.5
09058602,Salt,1.0,0.1
09058602,Peas,0.82,0.25
09058602,Water,1,0.22
09058602,Cookies,6,6.6
04039098,Soda,7,7.7
04039098,Corn,1.28,0.26
04039098,Salt,0.25,0.03
04039098,Pears,1.57,0.52
09054872,Toothpaste,4,3.2
09054872,Rice,4.5,3.38
09054872,Detergent,1.5,2.25
09054872,Cereal,1,2.8
04022228,Milk,5,4.0
04022228,Detergent,1.0,1.5
04022228,Toothpaste,2,1.6
04022228,Potatos,1.04,0.12
04022228,Diapers,16,38.4
04022228,Cooking Oil,2.0,2.4
04022228,Beer,24,36.0
04022228,Sausages,0.5,1.2
04022228,Broccoli,0.58,0.18
06081452,Cheese,2.0,3.8
06081452,Milk,3,2.4
06081452,Pork,2.17,4.12
06081452,Cereal,1,2.8
06081452,Lettuce,3.05,3.81
06081452,Sausages,1.0,2.4
06081452,Rice,4.0,3.0
06081452,Carrots,2.35,0.47
06059309,Diapers,16,38.4
06059309,Cooking Oil,1.5,1.8
06059309,Shampoo,2,6.22
06059309,Toilet Paper,12,3.0
06059309,Grapes,2.31,1.06
06059309,Water,3,0.66
06059309,Beer,12,18.0
06059309,Sausages,2.0,4.8
06059309,Pasta,1.0,0.5
06030165,Milk,2,1.6
06030165,Toilet Paper,18,4.5
06030165,Mushrooms,0.89,2.05
06030165,Toothpaste,4,3.2
06030165,Peas,2.74,0.82
00064024,Plums,0.58,0.58
06081704,Peaches,0.67,0.63
06081704,Wine,2,6.8
06081704,Raisins,0.25,0.11
06081704,Tuna,5,5.0
06081704,Shampoo,2,6.22
06081704,Salt,0.25,0.03
06081704,Broccoli,1.42,0.44
03014253,Sausages,2.0,4.8
03014253,Sugar,2.0,0.8
03014253,Rice,1.5,1.13
03014253,Lemons,0.31,0.03
05003373,Pears,0.46,0.15
05003373,Sugar,0.5,0.2
05003373,Diapers,32,76.8
05003373,Flour,3,1.5
05003373,Bleach,3,2.4
07015662,Peas,2.18,0.65
07015662,Beef,1.07,2.35
07015662,Ham,0.5,0.8
07015662,Detergent,1.0,1.5
07015662,Peaches,2.05,1.93
07015662,Soap,4,1.0
03072431,Pasta,1.5,0.75
03072431,Apples,1.09,0.33
03072431,Crackers,3,2.1
03072431,Tomatos,0.96,0.14
03072431,Salt,0.5,0.05
08002271,Fish,1.53,2.14
08002271,Toothpaste,1,0.8
08002271,Beef,2.25,4.95
08002271,Eggs,12,9.6
03089295,Salt,0.25,0.03
03089295,Pears,0.71,0.23
03089295,Tuna,6,6.0
04063060,Beer,12,18.0
04063060,Cheese,0.5,0.95
04063060,Chiken,3.52,6.34
04063060,Lettuce,4.32,5.4
04063060,Plums,1.42,1.42
04063060,Milk,4,3.2
03095837,Mushrooms,0.93,2.14
03095837,Pears,3.81,1.26
03095837,Detergent,2.0,3.0
09063864,Pork,1.63,3.1
09063864,Peas,2.98,0.89
09063864,Tomatos,0.69,0.1
09063864,Broccoli,1.04,0.32
03098047,Sausages,2.0,4.8
03098047,Apples,0.74,0.22
03098047,Wine,3,10.2
10076950,Broccoli,1.43,0.44
10076950,Ham,1.0,1.6
10076950,Chiken,3.13,5.63
10076950,Pork,2.64,5.02
08037905,Shampoo,1,3.11
08037905,Rice,4.0,3.0
08037905,Cooking Oil,3.0,3.6
08037905,Cereal,3,8.4
08037905,Milk,3,2.4
08037905,Flour,2,1.0
08037905,Diapers,16,38.4
08037905,Eggs,12,9.6
08037905,Ham,0.5,0.8
08037905,Corn,2.35,0.47
01046185,Lemons,0.85,0.09
01046185,Pork,1.45,2.76
01046185,Detergent,2.0,3.0
01046185,Apples,2.77,0.83
01046185,Oranges,1.79,0.5
01046185,Cereal,1,2.8
01046185,Milk,1,0.8
08060207,Plums,0.84,0.84
08060207,Cookies,3,3.3
08060207,Corn,1.71,0.34
08060207,Bleach,1,0.8
08060207,Peaches,0.82,0.77
08060207,Lemons,0.44,0.04
08060207,Mushrooms,0.73,1.68
08060207,Water,1,0.22
08060207,Eggs,12,9.6
09011399,Cereal,3,8.4
09011399,Cheese,2.0,3.8
09011399,Sugar,1.5,0.6
09011399,Water,3,0.66
09011399,Chiken,0.7,1.26
02042813,Cookies,4,4.4
02042813,Cheese,0.5,0.95
02042813,Lettuce,2.72,3.4
02042813,Toilet Paper,12,3.0
02042813,Flour,3,1.5
02042813,Raisins,0.5,0.23
02042813,Bleach,3,2.4
04014665,Apples,2.02,0.61
04014665,Potatos,2.37,0.28
04014665,Beer,24,36.0
04014665,Flour,3,1.5
04014665,Mushrooms,0.75,1.73
04014665,Fish,0.84,1.18
10075100,Bleach,2,1.6
10075100,Lemons,0.8,0.08
10075100,Toothpaste,2,1.6
10075100,Corn,1.87,0.37
09005093,Chiken,2.11,3.8
09005093,Pasta,1.0,0.5
10016461,Lemons,0.97,0.1
10016461,Water,5,1.1
10016461,Cooking Oil,1.0,1.2
10016461,Sausages,2.0,4.8
10016461,Carrots,2.72,0.54
10016461,Ham,2.0,3.2
10016461,Rice,4.5,3.38
10016461,Toothpaste,4,3.2
10016461,Mushrooms,0.38,0.87
02060867,Broccoli,1.13,0.35
02060867,Oranges,1.03,0.29
02060867,Detergent,2.0,3.0
02060867,Carrots,2.74,0.55
02060867,Water,4,0.88
02060867,Pasta,0.5,0.25
02060867,Milk,6,4.8
02060867,Toothpaste,2,1.6
02060867,Shampoo,2,6.22
02060867,Cooking Oil,2.0,2.4
05017346,Oranges,2.87,0.8
05017346,Tomatos,1.09,0.16
05017346,Tuna,5,5.0
05017346,Crackers,4,2.8
06012804,Pears,3.26,1.08
06012804,Soap,4,1.0
06012804,Crackers,6,4.2
06012804,Potatos,4.13,0.5
06012804,Peas,1.29,0.39
06054546,Lettuce,1.31,1.64
06054546,Raisins,0.25,0.11
06054546,Beef,1.88,4.14
06054546,Fish,1.44,2.02
06054546,Bleach,1,0.8
02014944,Shampoo,2,6.22
02014944,Apples,0.82,0.25
02014944,Carrots,1.12,0.22
02014944,Peaches,1.81,1.7
02014944,Mushrooms,0.96,2.21
02014944,Diapers,48,115.2
00023002,Sugar,1.0,0.4
00023002,Carrots,3.26,0.65
00023002,Ham,0.5,0.8
00023002,Beer,12,18.0
00023002,Chiken,2.76,4.97
00023002,Shampoo,1,3.11
00023002,Fish,1.47,2.06
00023002,Cooking Oil,1.0,1.2
00023002,Toilet Paper,6,1.5
00023002,Potatos,2.91,0.35
02032217,Milk,6,4.8
02032217,Toothpaste,2,1.6
02032217,Carrots,1.95,0.39
02032217,Broccoli,0.42,0.13
02032217,Diapers,24,57.6
02032217,Tomatos,2.01,0.3
02032217,Soda,6,6.6
00093562,Rice,1.5,1.13
00093562,Oranges,2.73,0.76
00093562,Corn,3.13,0.63
00093562,Carrots,2.77,0.55
00093562,Cheese,2.0,3.8
00093562,Plums,1.3,1.3
00093562,Ham,1.0,1.6
00041908,Cheese,2.0,3.8
00041908,Toilet Paper,24,6.0
00041908,Plums,0.88,0.88
00041908,Soap,2,0.5
07036159,Rice,2.5,1.88
07036159,Sugar,1.5,0.6
07036159,Mushrooms,0.53,1.22
07036159,Broccoli,1.96,0.61
07036159,Crackers,3,2.1
03022677,Fish,0.67,0.94
03022677,Crackers,3,2.1
03022677,Peaches,1.67,1.57
03022677,Beer,12,18.0
02031594,Sugar,0.5,0.2
02031594,Raisins,0.5,0.23
02031594,Toilet Paper,18,4.5
02031594,Salt,1.0,0.1
09048496,Raisins,1,0.45
03079612,Wine,2,6.8
03079612,Pears,1.64,0.54
03079612,Mushrooms,0.98,2.25
03079612,Oranges,1.68,0.47
03079612,Salt,0.75,0.08
08010933,Detergent,0.5,0.75
06043644,Soap,5,1.25
06043644,Mushrooms,0.57,1.31
06043644,Wine,1,3.4
06043644,Tomatos,1.52,0.23
06043644,Sugar,1.0,0.4
06043644,Toothpaste,2,1.6
06043644,Plums,1.33,1.33
05085536,Lettuce,4.06,5.07
05085536,Crackers,6,4.2
